ballot,vote,attempts,shift_over_T,norm_over_BJ,bytes,prove_ms,verify_ms,verified
122,0,2,0.5133,0.5040,111537,20.366,6.421,1
123,1,1,0.5177,0.4995,111478,12.287,6.584,1
124,0,7,0.5169,0.5039,111533,59.854,6.444,1
125,1,1,0.5160,0.4939,111419,12.264,6.380,1
126,0,1,0.5128,0.4971,111448,12.670,6.555,1
127,1,1,0.5112,0.4961,111448,12.469,6.598,1
128,0,1,0.5159,0.4981,111456,12.400,6.463,1
129,1,7,0.5110,0.5002,111492,59.462,6.397,1
130,0,1,0.5099,0.4990,111472,12.383,6.696,1
131,1,1,0.5133,0.5005,111484,12.192,7.715,1
132,0,2,0.5108,0.5015,111505,20.853,6.196,1
133,1,1,0.5120,0.4985,111466,12.529,6.491,1
134,0,1,0.5166,0.4988,111479,12.450,6.606,1
135,1,1,0.5123,0.5031,111536,12.982,5.886,1
136,0,5,0.5161,0.4990,111479,41.781,6.375,1
137,1,2,0.5124,0.4991,111465,20.289,6.271,1
138,0,1,0.5075,0.4991,111487,12.401,6.646,1
139,1,5,0.5147,0.4990,111479,44.060,6.384,1
140,0,3,0.5141,0.5022,111499,28.076,6.456,1
141,1,1,0.5091,0.5018,111528,12.435,6.411,1
142,0,1,0.5094,0.4996,111464,12.462,6.408,1
143,1,8,0.5162,0.4996,111485,67.398,6.448,1
144,0,1,0.5177,0.4990,111475,12.434,6.630,1
145,1,2,0.5114,0.4991,111478,20.225,6.405,1
146,0,1,0.5087,0.5013,111484,12.380,6.698,1
147,1,6,0.5108,0.4997,111494,51.965,6.570,1
148,0,1,0.5107,0.5035,111525,12.491,6.520,1
149,1,3,0.5139,0.5051,111556,27.995,6.559,1
150,0,4,0.5190,0.5027,111508,36.491,6.699,1
151,1,2,0.5119,0.4982,111455,20.560,6.664,1
152,0,5,0.5150,0.5008,111505,44.270,6.562,1
153,1,7,0.5165,0.4940,111421,59.885,6.476,1
154,0,1,0.5086,0.4983,111467,12.421,6.645,1
155,1,4,0.5174,0.4974,111466,35.934,6.393,1
156,0,6,0.5136,0.5029,111527,47.834,6.239,1
157,1,1,0.5149,0.5042,111529,12.074,6.511,1
158,0,1,0.5122,0.5021,111502,12.266,6.783,1
159,1,7,0.5126,0.4990,111465,54.104,5.471,1
160,0,1,0.5165,0.4982,111455,13.618,7.376,1
161,1,1,0.5152,0.4957,111436,12.836,6.961,1
162,0,1,0.5109,0.4980,111452,12.531,6.564,1
163,1,3,0.5179,0.5003,111486,28.522,6.559,1
164,0,1,0.5083,0.4999,111480,12.246,6.506,1
165,1,5,0.5138,0.5000,111502,43.746,6.522,1
166,0,2,0.5163,0.4992,111474,20.154,6.819,1
167,1,3,0.5094,0.5023,111536,28.775,6.684,1
168,0,3,0.5188,0.5005,111498,28.162,6.345,1
169,1,3,0.5144,0.4998,111484,27.976,6.454,1
170,0,1,0.5102,0.4996,111482,12.451,6.619,1
171,1,1,0.5136,0.5044,111533,12.635,6.793,1
172,0,8,0.5181,0.5028,111505,67.744,6.438,1
173,1,2,0.5148,0.4971,111445,20.068,6.499,1
174,0,2,0.5136,0.5015,111500,20.412,6.411,1
175,1,1,0.5131,0.5083,111577,12.535,6.139,1
176,0,5,0.5126,0.4995,111456,36.651,5.455,1
